OpenTime,Open,High,Low,Close,Volume,CloseTime,QouteAssetVolume,NumberOfTrades,TakerBuyBaseAssetVolume,TakerBuyQuoteAssetVolume,?
1601409600000,4.41960000,4.45960000,4.41430000,4.44470000,172266.05000000,1601413199999,764616.35151700,1849,86402.08000000,383528.23073900,0
1601413200000,4.44450000,4.44820000,4.41510000,4.44320000,56572.69000000,1601416799999,250805.83519100,675,26579.90000000,117832.58759000,0
1601416800000,4.44320000,4.51000000,4.43000000,4.50680000,135702.44000000,1601420399999,606364.92419600,1495,90704.31000000,405845.19322700,0
1601420400000,4.50990000,4.53000000,4.48090000,4.49690000,203347.11000000,1601423999999,917125.00834800,1853,112335.02000000,506801.73195900,0
1601424000000,4.49700000,4.50000000,4.40100000,4.42760000,829555.46000000,1601427599999,3668660.55147000,6457,527240.15000000,2328633.94549700,0
1601427600000,4.42980000,4.45100000,4.41730000,4.43510000,121131.26000000,1601431199999,537352.05459700,1162,72694.67000000,322476.36308600,0
1601431200000,4.43290000,4.46850000,4.41830000,4.42300000,123909.44000000,1601434799999,551214.79570300,1289,56617.90000000,252133.19639000,0
1601434800000,4.41910000,4.42350000,4.38000000,4.40400000,157125.22000000,1601438399999,691745.14460700,1647,53183.76000000,234310.24435600,0
1601438400000,4.40210000,4.42370000,4.32180000,4.40710000,181599.59000000,1601441999999,795146.08719600,1841,56741.94000000,249350.90462400,0
1601442000000,4.40710000,4.43300000,4.30500000,4.31200000,429798.10000000,1601445599999,1876034.13077400,5247,180874.41000000,790447.51471800,0
1601445600000,4.31220000,4.36140000,4.30510000,4.33400000,137682.68000000,1601449199999,597385.73092700,1444,79883.48000000,346732.27706600,0
1601449200000,4.33400000,4.37030000,4.30980000,4.34530000,98341.52000000,1601452799999,427055.52564400,1139,49341.97000000,214425.19156200,0
1601452800000,4.34100000,4.37240000,4.33120000,4.36360000,75811.48000000,1601456399999,330268.31994900,916,49609.22000000,216143.37998600,0
1601456400000,4.36360000,4.36360000,4.29700000,4.32330000,219416.77000000,1601459999999,948515.88580500,2205,88094.98000000,381081.36547000,0
1601460000000,4.32330000,4.34330000,4.32000000,4.33040000,75656.05000000,1601463599999,327670.57631200,615,31945.57000000,138399.71065300,0
1601463600000,4.33050000,4.33050000,4.23510000,4.25740000,273519.06000000,1601467199999,1170902.73276100,2667,115982.35000000,496762.08428000,0
1601467200000,4.25510000,4.32050000,4.22880000,4.30610000,333296.13000000,1601470799999,1426608.03645300,2699,215350.42000000,922629.50175800,0
1601470800000,4.30610000,4.32000000,4.28730000,4.30350000,114730.36000000,1601474399999,494057.06207900,933,69169.39000000,298066.40861200,0
1601474400000,4.30690000,4.35710000,4.30410000,4.33140000,226540.51000000,1601477999999,981644.49128300,1976,119958.54000000,519964.39886400,0
1601478000000,4.33140000,4.35450000,4.32620000,4.34060000,130167.38000000,1601481599999,564831.83683100,798,75945.48000000,329619.79335200,0
1601481600000,4.34000000,4.34860000,4.30920000,4.33320000,72948.06000000,1601485199999,316014.35875800,751,36274.22000000,157176.13988700,0
1601485200000,4.33320000,4.33690000,4.28400000,4.29560000,98930.14000000,1601488799999,425558.16092900,977,44052.40000000,189607.65262900,0
1601488800000,4.29580000,4.31370000,4.26000000,4.29120000,124532.18000000,1601492399999,534136.51170800,1518,55019.63000000,236125.16946300,0
1601492400000,4.28940000,4.32650000,4.27120000,4.30230000,125432.48000000,1601495999999,539019.87285300,1414,58995.02000000,253686.86369700,0
1601496000000,4.30240000,4.40600000,4.29990000,4.36000000,306207.43000000,1601499599999,1337680.57171800,3741,166261.76000000,725902.19809600,0
1601499600000,4.36380000,4.37690000,4.33480000,4.35310000,47789.75000000,1601503199999,208314.06721200,536,19068.65000000,83147.74499100,0
1601503200000,4.34900000,4.38210000,4.34440000,4.37280000,48912.47000000,1601506799999,213459.41813000,583,33471.67000000,146075.48391300,0
1601506800000,4.36950000,4.38230000,4.33510000,4.34580000,65233.25000000,1601510399999,284463.05094000,781,26627.67000000,116201.68228800,0
1601510400000,4.34590000,4.37430000,4.34280000,4.35470000,113958.26000000,1601513999999,497009.39669800,1106,50323.78000000,219481.63265500,0
1601514000000,4.35840000,4.40000000,4.35550000,4.39900000,77779.85000000,1601517599999,340471.87866600,913,42398.66000000,185716.20342100,0
1601517600000,4.40010000,4.45550000,4.38760000,4.43280000,235597.64000000,1601521199999,1042078.82835700,2523,130876.20000000,579252.40801300,0
1601521200000,4.43700000,4.44180000,4.39400000,4.39900000,69991.82000000,1601524799999,308613.85936100,780,37638.08000000,165961.41089900,0
1601524800000,4.39930000,4.42540000,4.39180000,4.40410000,68890.20000000,1601528399999,303524.14140200,652,35738.65000000,157450.17973100,0
1601528400000,4.40060000,4.45850000,4.38000000,4.45320000,203345.98000000,1601531999999,898678.09470900,1831,107193.27000000,474012.42436800,0
1601532000000,4.45680000,4.54000000,4.44830000,4.51880000,741215.58000000,1601535599999,3334357.83509900,6300,323228.30000000,1453531.82254200,0
1601535600000,4.51820000,4.52710000,4.48480000,4.50500000,176397.38000000,1601539199999,795289.35580000,1682,79967.88000000,360586.78371500,0
1601539200000,4.50460000,4.53000000,4.47020000,4.47670000,337191.88000000,1601542799999,1516332.00400800,2979,163035.23000000,733347.85207100,0
1601542800000,4.47670000,4.52450000,4.45100000,4.52230000,287378.14000000,1601546399999,1290288.15591900,1898,132310.68000000,594865.86423200,0
1601546400000,4.52250000,4.54400000,4.48340000,4.48790000,349238.82000000,1601549999999,1577614.98580000,2299,168345.01000000,761246.16865900,0
1601550000000,4.48920000,4.57950000,4.48590000,4.57650000,234903.49000000,1601553599999,1065255.15507100,2432,150731.03000000,683656.67549900,0
1601553600000,4.57660000,4.58580000,4.53700000,4.56130000,204713.50000000,1601557199999,933388.01735000,1937,89790.06000000,409715.56322400,0
1601557200000,4.56270000,4.56920000,4.48850000,4.50580000,351818.94000000,1601560799999,1592524.61993900,2752,199759.37000000,905135.75119000,0
1601560800000,4.50430000,4.51930000,4.48980000,4.50310000,305417.92000000,1601564399999,1374201.24314100,1552,246245.23000000,1107769.14675800,0
1601564400000,4.50310000,4.50960000,4.43140000,4.45730000,339192.98000000,1601567999999,1518067.11827700,2777,165734.60000000,741926.18684500,0
1601568000000,4.45710000,4.48390000,4.23170000,4.29690000,1604025.30000000,1601571599999,6940817.26765800,14892,787277.73000000,3401260.13975000,0
1601571600000,4.29480000,4.31990000,4.24000000,4.26880000,694403.98000000,1601575199999,2963219.56266500,5915,448968.44000000,1914596.65123500,0
1601575200000,4.26930000,4.32810000,4.25780000,4.31860000,279665.62000000,1601578799999,1202107.92049000,2442,191920.57000000,825124.24267900,0
1601578800000,4.31610000,4.35520000,4.30150000,4.32890000,265149.85000000,1601582399999,1147724.50987700,2257,146484.61000000,633801.88422000,0
1601582400000,4.32550000,4.32700000,4.30000000,4.31580000,88454.14000000,1601585999999,381375.10379700,918,42338.66000000,182600.82288800,0
1601586000000,4.31580000,4.36000000,4.29240000,4.29540000,154653.22000000,1601589599999,668804.00843200,1398,51308.38000000,222432.84580800,0
1601589600000,4.29240000,4.34110000,4.29240000,4.32030000,134117.53000000,1601593199999,579408.57427400,1327,71287.52000000,307965.98230000,0
1601593200000,4.32000000,4.34700000,4.31290000,4.34680000,40744.54000000,1601596799999,176342.14464000,470,23478.37000000,101627.73992300,0
1601596800000,4.34270000,4.34470000,4.29320000,4.31020000,182663.22000000,1601600399999,787426.84453000,1690,86764.82000000,374082.02404000,0
1601600400000,4.31020000,4.33520000,4.29800000,4.31330000,68634.08000000,1601603999999,296394.54420700,755,32750.31000000,141483.05606600,0
1601604000000,4.31850000,4.33000000,4.30400000,4.31410000,88996.79000000,1601607599999,384294.10742900,752,46621.22000000,201409.22229400,0
1601607600000,4.31520000,4.35450000,4.30780000,4.34560000,94766.32000000,1601611199999,410941.25619800,855,49140.41000000,213095.68988900,0
1601611200000,4.34830000,4.36210000,4.31230000,4.31230000,106897.89000000,1601614799999,463618.69567600,879,37465.30000000,162562.37460700,0
1601614800000,4.31230000,4.31330000,4.08790000,4.12420000,1048202.06000000,1601618399999,4378200.72168300,10228,421912.35000000,1761718.66050300,0
1601618400000,4.12420000,4.19220000,4.10320000,4.16340000,429865.77000000,1601621999999,1782926.23897000,3850,236090.58000000,979080.23288500,0
1601622000000,4.16410000,4.17650000,4.11560000,4.12700000,165542.80000000,1601625599999,686685.08976400,1682,85637.76000000,355306.19666200,0
1601625600000,4.12510000,4.13120000,4.05610000,4.08430000,352318.04000000,1601629199999,1443512.68368400,3453,155811.94000000,638991.40709000,0
1601629200000,4.08230000,4.11340000,4.00330000,4.01530000,530252.66000000,1601632799999,2144922.06812600,4477,236848.12000000,958873.10920300,0
1601632800000,4.01710000,4.06220000,3.88820000,3.94660000,1045379.60000000,1601636399999,4138156.19070000,9734,382293.68000000,1514266.94705800,0
1601636400000,3.94540000,4.01470000,3.94390000,3.97000000,537400.75000000,1601639999999,2138550.52317300,4001,296662.79000000,1180819.53258200,0
1601640000000,3.97020000,4.03000000,3.97000000,4.01810000,294618.33000000,1601643599999,1178725.19469400,2498,163526.62000000,654738.14946400,0
1601643600000,4.02130000,4.08480000,3.93370000,4.04730000,636258.76000000,1601647199999,2547529.48857400,5177,305479.68000000,1223970.20705200,0
1601647200000,4.05110000,4.09940000,4.05110000,4.08270000,269523.59000000,1601650799999,1098972.91483200,2467,114858.05000000,468245.15621700,0
1601650800000,4.07940000,4.08850000,4.03360000,4.03590000,157339.60000000,1601654399999,639789.96998700,1442,72266.97000000,294008.53881400,0
1601654400000,4.03600000,4.10000000,3.99020000,4.08740000,418248.98000000,1601657999999,1697418.12875900,4098,200407.32000000,814177.51079100,0
1601658000000,4.08860000,4.09410000,4.05670000,4.07580000,92914.40000000,1601661599999,378726.00979400,861,36838.69000000,150189.50307800,0
1601661600000,4.07770000,4.10520000,4.07450000,4.09360000,133433.40000000,1601665199999,546052.01141200,1088,54000.02000000,221132.21183300,0
1601665200000,4.09420000,4.09850000,4.07400000,4.07660000,87905.54000000,1601668799999,358969.82945100,798,31482.10000000,128595.80185100,0
1601668800000,4.07930000,4.14150000,4.07370000,4.12640000,165642.56000000,1601672399999,680624.62784800,1486,87833.61000000,360899.52328500,0
1601672400000,4.13020000,4.13910000,4.04160000,4.06500000,257858.77000000,1601675999999,1051435.03488300,2243,120996.00000000,493621.50421200,0
1601676000000,4.06630000,4.11340000,4.04460000,4.10450000,372738.33000000,1601679599999,1521657.26282600,3326,170383.60000000,695823.39110100,0
1601679600000,4.10160000,4.13230000,4.09380000,4.12820000,211186.59000000,1601683199999,868577.59194400,2055,112320.45000000,462051.21081500,0
1601683200000,4.12800000,4.12840000,4.06800000,4.08490000,414149.93000000,1601686799999,1698162.92303300,3463,200225.35000000,821315.74063400,0
1601686800000,4.09030000,4.11210000,4.07300000,4.09290000,210604.57000000,1601690399999,861077.24540700,1823,103102.80000000,421588.05749400,0
1601690400000,4.09710000,4.10290000,4.06540000,4.08170000,189823.04000000,1601693999999,775313.24234700,1707,96446.06000000,393919.19938400,0
1601694000000,4.08340000,4.11370000,4.07600000,4.09810000,152727.54000000,1601697599999,625397.54725900,1365,65832.53000000,269584.99257600,0
1601697600000,4.10240000,4.11610000,4.09000000,4.10160000,67358.82000000,1601701199999,276454.06467900,722,28160.35000000,115567.69097500,0
1601701200000,4.10160000,4.11110000,4.08060000,4.08510000,52333.82000000,1601704799999,214282.27428300,652,18434.78000000,75531.45307700,0
1601704800000,4.08510000,4.09200000,4.03480000,4.05030000,220864.71000000,1601708399999,895749.35462000,1990,84744.81000000,343644.86663600,0
1601708400000,4.04920000,4.08240000,4.03860000,4.06420000,135746.29000000,1601711999999,550906.23490100,1046,72686.15000000,295036.86215000,0
1601712000000,4.06040000,4.07250000,4.02630000,4.05350000,216580.48000000,1601715599999,876608.43877100,1450,91601.68000000,370705.46183500,0
1601715600000,4.05220000,4.10170000,4.05020000,4.08010000,132818.96000000,1601719199999,542205.38209300,1317,74772.00000000,305162.95909600,0
1601719200000,4.08000000,4.11310000,4.07780000,4.10770000,113225.55000000,1601722799999,464214.95486500,993,61357.02000000,251590.90609700,0
1601722800000,4.11080000,4.13490000,4.09230000,4.10670000,172878.79000000,1601726399999,711799.65541400,1442,96336.82000000,396662.83898800,0
1601726400000,4.10910000,4.10910000,4.08150000,4.09820000,74180.10000000,1601729999999,303572.68315500,900,41121.63000000,168261.51206300,0
1601730000000,4.09870000,4.10380000,4.08500000,4.09330000,51737.50000000,1601733599999,211840.94502100,489,28314.29000000,115962.28263000,0
1601733600000,4.09230000,4.09420000,4.06500000,4.06670000,74372.19000000,1601737199999,303108.39665500,799,27092.72000000,110416.97138500,0
1601737200000,4.06870000,4.09570000,4.05260000,4.09090000,61643.32000000,1601740799999,251223.71781200,814,35725.46000000,145700.31644700,0
1601740800000,4.09590000,4.11120000,4.07920000,4.09580000,92519.06000000,1601744399999,378612.56722200,881,54363.78000000,222563.10486400,0
1601744400000,4.09830000,4.10850000,4.09080000,4.10600000,75793.88000000,1601747999999,310759.65906900,365,46682.87000000,191422.37220000,0
1601748000000,4.10300000,4.12100000,4.08670000,4.09750000,144311.13000000,1601751599999,591609.25034900,821,57663.45000000,236346.76695000,0
1601751600000,4.10100000,4.12680000,4.09680000,4.10990000,78960.87000000,1601755199999,324807.46330600,681,33531.04000000,137935.07411500,0
1601755200000,4.10990000,4.11950000,4.09130000,4.09800000,93541.38000000,1601758799999,384034.18794500,844,52732.27000000,216579.57339800,0
1601758800000,4.09820000,4.10700000,4.08020000,4.09440000,74611.58000000,1601762399999,305445.21984400,638,33756.92000000,138254.55703000,0
1601762400000,4.09710000,4.09710000,4.06430000,4.08430000,104156.12000000,1601765999999,424672.50787500,1131,49223.52000000,200751.97208600,0
1601766000000,4.08430000,4.08620000,4.05560000,4.06070000,73996.88000000,1601769599999,301266.73152800,819,33708.17000000,137273.85089600,0
1601769600000,4.06060000,4.08550000,4.04150000,4.06540000,79915.25000000,1601773199999,324493.00968000,1021,28325.25000000,115132.48383800,0
1601773200000,4.06520000,4.06540000,4.03810000,4.05550000,73205.60000000,1601776799999,296347.17741100,966,38334.92000000,155180.98775700,0
1601776800000,4.05540000,4.05650000,4.01110000,4.03880000,85180.40000000,1601780399999,343431.28730100,1421,36866.19000000,148671.83937400,0
1601780400000,4.04010000,4.05950000,4.02570000,4.03080000,59382.47000000,1601783999999,239894.79574800,853,23349.02000000,94357.33718600,0
1601784000000,4.02940000,4.07470000,4.02940000,4.06410000,71244.41000000,1601787599999,288963.56204200,816,45068.78000000,182716.40346900,0
1601787600000,4.06800000,4.07990000,4.05090000,4.06860000,71114.67000000,1601791199999,289278.04705200,874,25892.04000000,105340.54544800,0
1601791200000,4.06910000,4.11240000,4.06640000,4.11110000,173494.94000000,1601794799999,711115.61017700,1925,78230.25000000,320629.76526600,0
1601794800000,4.11220000,4.11730000,4.08600000,4.09550000,106524.43000000,1601798399999,436705.40887700,1039,51886.95000000,212640.47991100,0
1601798400000,4.09560000,4.10390000,4.06770000,4.08000000,62408.64000000,1601801999999,255148.77160800,896,32784.91000000,134094.77094700,0
1601802000000,4.07800000,4.09030000,4.06800000,4.07880000,70490.99000000,1601805599999,287205.53550000,592,33751.83000000,137507.36019600,0
1601805600000,4.07810000,4.07810000,4.05110000,4.07630000,58901.29000000,1601809199999,239384.74751000,674,26828.69000000,109078.30467000,0
1601809200000,4.07320000,4.10100000,4.06880000,4.09270000,51022.83000000,1601812799999,208390.40870900,476,16389.42000000,67003.65796300,0
1601812800000,4.09000000,4.12000000,4.06610000,4.11560000,195660.90000000,1601816399999,799722.07707000,1009,111338.05000000,455046.16771400,0
1601816400000,4.11880000,4.13090000,4.08560000,4.10250000,96788.77000000,1601819999999,397497.56625000,936,46152.11000000,189687.08945100,0
1601820000000,4.10190000,4.10860000,4.08920000,4.09710000,74776.14000000,1601823599999,306513.67594200,587,34183.44000000,140177.81439900,0
1601823600000,4.09940000,4.10630000,4.06220000,4.07010000,62131.76000000,1601827199999,253720.03468900,602,25541.39000000,104360.74025900,0
1601827200000,4.06870000,4.09940000,4.04500000,4.07750000,149115.60000000,1601830799999,607416.36322700,1509,71591.28000000,291830.11666300,0
1601830800000,4.07800000,4.09530000,4.07320000,4.08650000,75445.67000000,1601834399999,308224.06788500,805,44720.92000000,182694.16564200,0
1601834400000,4.08660000,4.16400000,4.08400000,4.14980000,398752.36000000,1601837999999,1642803.86848100,3293,235144.18000000,969358.85304100,0
1601838000000,4.15140000,4.18100000,4.15140000,4.16420000,239003.68000000,1601841599999,996378.20480600,2118,134671.42000000,561581.09317600,0
1601841600000,4.16430000,4.17420000,4.10510000,4.12960000,198425.15000000,1601845199999,820800.97780200,1618,81212.20000000,335942.11473900,0
1601845200000,4.12890000,4.15230000,4.11020000,4.12400000,76914.03000000,1601848799999,317769.76806100,1008,47661.08000000,196989.93431600,0
1601848800000,4.12400000,4.16200000,4.11670000,4.15250000,98550.83000000,1601852399999,408551.06307500,1001,56095.54000000,232505.32166500,0
1601852400000,4.15220000,4.19900000,4.14940000,4.17700000,164543.69000000,1601855999999,687337.84385100,1586,94494.19000000,394728.57671200,0
1601856000000,4.17440000,4.23370000,4.16620000,4.20680000,233591.28000000,1601859599999,983415.56552400,2241,118308.96000000,498055.52501200,0
1601859600000,4.20350000,4.22900000,4.19190000,4.19300000,151278.25000000,1601863199999,638053.72913700,983,51447.37000000,216983.47638400,0
1601863200000,4.19390000,4.21130000,4.18000000,4.20550000,122263.90000000,1601866799999,512758.90046400,916,66637.62000000,279463.92793300,0
1601866800000,4.20630000,4.21180000,4.17070000,4.18210000,71463.47000000,1601870399999,299809.24523300,650,36737.49000000,154246.19457300,0
1601870400000,4.17950000,4.18760000,4.15540000,4.15950000,76131.17000000,1601873999999,317614.63415200,678,33675.12000000,140485.02777700,0
1601874000000,4.15680000,4.18180000,4.15670000,4.17990000,57355.42000000,1601877599999,239286.64139300,483,24466.28000000,102097.41244200,0
1601877600000,4.18280000,4.18360000,4.12730000,4.13880000,117423.76000000,1601881199999,486438.61535700,829,36622.44000000,151653.77355900,0
1601881200000,4.13880000,4.25000000,4.10600000,4.19410000,1207465.93000000,1601884799999,5074102.93448800,7757,682687.65000000,2870115.99040400,0
1601884800000,4.19700000,4.20430000,4.13420000,4.14600000,277541.94000000,1601888399999,1159681.32401300,1991,118674.44000000,496341.54428500,0
1601888400000,4.14500000,4.17900000,4.13570000,4.16810000,156553.78000000,1601891999999,651066.78032200,1715,92391.13000000,384291.65901700,0
1601892000000,4.16810000,4.18390000,4.16270000,4.17180000,120094.50000000,1601895599999,500623.33880000,867,41328.97000000,172357.82103600,0
1601895600000,4.17180000,4.18650000,4.15500000,4.15650000,78061.39000000,1601899199999,325502.07202300,979,35651.72000000,148718.11216400,0
1601899200000,4.15570000,4.18650000,4.13450000,4.17710000,121931.84000000,1601902799999,507809.07335200,1441,63337.94000000,264035.03752000,0
1601902800000,4.17760000,4.20990000,4.16610000,4.19880000,160433.02000000,1601906399999,672448.15951500,1269,85429.54000000,358108.90522100,0
1601906400000,4.20070000,4.22850000,4.19940000,4.21320000,173391.89000000,1601909999999,730481.71422700,1666,86262.61000000,363532.09723600,0
1601910000000,4.21300000,4.21810000,4.18220000,4.19560000,158392.85000000,1601913599999,664539.75796800,1405,58908.92000000,247290.25189500,0
1601913600000,4.19570000,4.21230000,4.17410000,4.20750000,150174.57000000,1601917199999,630102.67636400,1338,65377.41000000,274212.92014100,0
1601917200000,4.20850000,4.21050000,4.16320000,4.16710000,65625.88000000,1601920799999,274823.01483100,840,29995.81000000,125685.42510900,0
1601920800000,4.16750000,4.18320000,4.14970000,4.17250000,141323.30000000,1601924399999,588735.84497400,1486,80182.70000000,334169.89966200,0
1601924400000,4.17330000,4.18660000,4.16530000,4.16860000,61794.59000000,1601927999999,257999.96938000,895,40535.85000000,169219.66787000,0
1601928000000,4.16960000,4.20000000,4.16140000,4.18230000,101629.75000000,1601931599999,424867.06969400,1302,69542.02000000,290752.55547500,0
1601931600000,4.18110000,4.21060000,4.17980000,4.20260000,97881.79000000,1601935199999,411138.72167500,1006,64326.38000000,270210.14764500,0
1601935200000,4.20250000,4.20730000,4.16540000,4.16970000,209606.43000000,1601938799999,876538.95415800,1478,79313.83000000,331576.81548300,0
1601938800000,4.16970000,4.18370000,4.15370000,4.16210000,250770.46000000,1601942399999,1044696.43462200,2172,150342.58000000,626360.97520900,0
1601942400000,4.15890000,4.18000000,4.13290000,4.13830000,155820.78000000,1601945999999,647658.15646000,1716,79679.92000000,331325.38980400,0
1601946000000,4.13800000,4.15450000,4.12000000,4.13180000,110670.80000000,1601949599999,457495.18727800,1146,49449.85000000,204505.07785600,0
1601949600000,4.13120000,4.15390000,4.12000000,4.13740000,152052.88000000,1601953199999,628935.58492400,1265,87288.83000000,361079.68486700,0
1601953200000,4.13580000,4.14890000,4.11850000,4.14380000,124970.76000000,1601956799999,516623.46100800,933,58210.11000000,240624.72551300,0
1601956800000,4.14330000,4.15400000,4.12340000,4.12340000,79444.43000000,1601960399999,328776.87232000,745,41189.12000000,170489.63268800,0
1601960400000,4.12440000,4.12850000,4.10000000,4.10480000,223382.25000000,1601963999999,919023.44148200,1354,74937.74000000,308380.75824000,0
1601964000000,4.10230000,4.10890000,4.07950000,4.09800000,104413.42000000,1601967599999,427157.91716100,1301,46669.26000000,190961.51861800,0
1601967600000,4.09820000,4.11430000,4.05210000,4.06150000,202368.13000000,1601971199999,826736.26384200,1682,103135.82000000,421278.54918300,0
1601971200000,4.06070000,4.09880000,4.04050000,4.08800000,223843.99000000,1601974799999,910044.32487000,2042,104436.40000000,424875.38654600,0
1601974800000,4.08810000,4.09860000,4.07320000,4.08450000,71527.73000000,1601978399999,292219.22174200,766,39077.01000000,159643.69763600,0
1601978400000,4.08180000,4.08450000,3.97800000,3.97800000,370740.00000000,1601981999999,1491422.29510300,3249,128472.44000000,517506.93163300,0
1601982000000,3.97810000,4.02790000,3.95640000,3.99560000,574440.83000000,1601985599999,2291670.75822600,4847,278047.23000000,1109432.14637400,0
1601985600000,3.99450000,4.02750000,3.95240000,3.95440000,216283.91000000,1601989199999,864575.81811500,2082,86883.80000000,347797.37014200,0
1601989200000,3.95270000,4.01470000,3.92340000,3.92340000,584568.74000000,1601992799999,2319116.78619400,4792,274270.13000000,1088502.81109300,0
1601992800000,3.92620000,3.95750000,3.80000000,3.83100000,901955.85000000,1601996399999,3505076.88249500,7256,357026.99000000,1389824.31101600,0
1601996400000,3.83400000,4.04570000,3.78900000,4.01620000,1001228.27000000,1601999999999,3909909.76968500,8889,531008.31000000,2075814.19412400,0
1602000000000,4.01590000,4.03010000,3.92050000,3.95700000,581239.14000000,1602003599999,2309182.81067600,4808,262432.02000000,1043051.53167400,0
1602003600000,3.95520000,3.97210000,3.91190000,3.91890000,313143.35000000,1602007199999,1235354.52667700,3018,150812.34000000,595317.79084700,0
1602007200000,3.91840000,3.99870000,3.86720000,3.88640000,519370.64000000,1602010799999,2046659.48149800,5751,255614.57000000,1007936.20973500,0
1602010800000,3.88440000,3.88720000,3.80000000,3.86010000,608545.21000000,1602014399999,2335589.66874100,5450,316479.87000000,1214668.98045400,0
1602014400000,3.86010000,3.86010000,3.60600000,3.67480000,997348.87000000,1602017999999,3702228.50132800,9210,395830.06000000,1465926.60939600,0
1602018000000,3.67640000,3.75820000,3.67010000,3.71600000,425783.88000000,1602021599999,1580149.75467200,4019,238302.72000000,884885.27229300,0
1602021600000,3.71600000,3.76390000,3.68850000,3.69050000,289785.82000000,1602025199999,1078099.63138200,2455,143223.76000000,532934.15236600,0
1602025200000,3.68860000,3.76310000,3.67670000,3.74650000,423450.30000000,1602028799999,1576735.63199000,3400,219616.95000000,817344.68258200,0
1602028800000,3.74610000,3.76720000,3.67810000,3.69100000,419748.34000000,1602032399999,1562267.15014200,4411,187624.73000000,699000.22379900,0
1602032400000,3.69100000,3.69820000,3.60000000,3.65790000,657631.97000000,1602035999999,2392461.79569100,5778,290090.58000000,1056196.35697400,0
1602036000000,3.66130000,3.74420000,3.66080000,3.71220000,581285.37000000,1602039599999,2147833.15374200,5387,297008.93000000,1097859.32506200,0
1602039600000,3.71460000,3.74600000,3.69350000,3.72180000,412356.27000000,1602043199999,1533773.59552200,3146,191709.35000000,713417.09662500,0
1602043200000,3.72170000,3.80440000,3.70870000,3.79800000,397527.90000000,1602046799999,1493999.23105500,3685,180161.49000000,677693.32368600,0
1602046800000,3.79640000,3.85710000,3.77370000,3.80700000,606017.05000000,1602050399999,2309249.88966300,3994,339281.15000000,1292776.73905400,0
1602050400000,3.80650000,3.83380000,3.76850000,3.82420000,392234.66000000,1602053999999,1490395.95447700,2891,183060.90000000,695765.47181400,0
1602054000000,3.82490000,3.83900000,3.78060000,3.81520000,229911.69000000,1602057599999,876083.13865000,2013,110156.54000000,419656.13886200,0
1602057600000,3.81520000,3.83440000,3.77710000,3.82800000,262034.64000000,1602061199999,997459.18891000,2408,140004.10000000,533396.91970700,0
1602061200000,3.83130000,3.84100000,3.76360000,3.77560000,408597.41000000,1602064799999,1551215.33091200,3796,217610.80000000,826054.52463500,0
1602064800000,3.77530000,3.80050000,3.70110000,3.75600000,452892.55000000,1602068399999,1695830.43626000,3955,207891.54000000,779286.99152700,0
1602068400000,3.75730000,3.76290000,3.66010000,3.70980000,527185.35000000,1602071999999,1951631.19816300,4343,279833.39000000,1035890.94126400,0
1602072000000,3.70660000,3.79870000,3.70450000,3.79860000,421063.69000000,1602075599999,1583624.51788900,3706,248568.14000000,934459.69979300,0
1602075600000,3.79870000,3.82040000,3.76200000,3.80540000,332820.45000000,1602079199999,1263011.79432800,3037,182799.54000000,693686.68017000,0
1602079200000,3.80530000,3.81200000,3.74690000,3.79520000,278665.30000000,1602082799999,1052729.75489800,2553,141028.69000000,532890.21321100,0
1602082800000,3.79820000,3.81600000,3.77160000,3.77610000,261542.54000000,1602086399999,992661.33424200,2036,150061.64000000,569694.07121000,0
1602086400000,3.77800000,3.78030000,3.73410000,3.75220000,271427.81000000,1602089999999,1018980.97575500,2549,122125.47000000,458638.52326200,0
1602090000000,3.75340000,3.79860000,3.71900000,3.78680000,272318.10000000,1602093599999,1023232.96815300,2241,135721.50000000,509983.39696700,0
1602093600000,3.78470000,3.83740000,3.78170000,3.83100000,237718.13000000,1602097199999,906622.85859800,1865,131732.14000000,502404.95142100,0
1602097200000,3.83120000,3.89640000,3.82330000,3.84280000,385635.20000000,1602100799999,1487416.98584100,2806,186783.06000000,720876.22262300,0
1602100800000,3.84280000,3.87410000,3.83810000,3.84770000,212491.05000000,1602104399999,819682.22624900,1258,123413.06000000,476185.82884700,0
1602104400000,3.84610000,3.84770000,3.79600000,3.80650000,213441.20000000,1602107999999,814702.83318800,1592,94340.85000000,360178.12769900,0
1602108000000,3.80790000,3.84660000,3.78240000,3.84210000,180928.55000000,1602111599999,688826.91805800,1856,120391.27000000,458525.84026000,0
1602111600000,3.83990000,3.86210000,3.81150000,3.85170000,183600.63000000,1602115199999,703952.90639700,1490,81535.29000000,312726.38821800,0
1602115200000,3.85380000,3.86100000,3.80060000,3.80990000,286747.18000000,1602118799999,1098769.52518900,2555,114957.72000000,441198.25936600,0
1602118800000,3.80850000,3.81950000,3.78210000,3.80530000,103646.00000000,1602122399999,393737.98393400,1377,58928.21000000,223883.53157600,0
1602122400000,3.80340000,3.84100000,3.79000000,3.82950000,143688.15000000,1602125999999,547734.10638900,1454,71775.63000000,273627.33546200,0
1602126000000,3.82920000,3.85310000,3.81760000,3.81920000,98510.47000000,1602129599999,377816.31666100,846,39978.73000000,153282.78198900,0
1602129600000,3.81850000,3.84170000,3.80540000,3.82490000,101249.06000000,1602133199999,386691.68446400,919,57910.07000000,221174.91999600,0
