OpenTime,Open,High,Low,Close,Volume,Date
1514764800.0,13715.65000000,13715.65000000,13400.01000000,13529.01,443.35619900,2018-01-01 00:00:00.000000000
1514768400.0,13528.99000000,13595.89000000,13155.38000000,13203.06,383.69700600,2018-01-01 01:00:00.000000000
1514772000.0,13203.00000000,13418.43000000,13200.00000000,13330.18,429.06457200,2018-01-01 02:00:00.000000000
1514775600.0,13330.26000000,13611.27000000,13290.00000000,13410.03,420.08703000,2018-01-01 03:00:00.000000000
1514779200.0,13434.98000000,13623.29000000,13322.15000000,13601.01,340.80732900,2018-01-01 04:00:00.000000000
1514782800.0,13615.20000000,13699.00000000,13526.50000000,13558.99,404.22904600,2018-01-01 05:00:00.000000000
1514786400.0,13539.00000000,13800.00000000,13510.00000000,13780.41,264.98968400,2018-01-01 06:00:00.000000000
1514790000.0,13780.00000000,13818.55000000,13555.02000000,13570.35,292.18877700,2018-01-01 07:00:00.000000000
1514793600.0,13569.98000000,13735.24000000,13400.00000000,13499.99,271.81355300,2018-01-01 08:00:00.000000000
1514797200.0,13499.97000000,13670.00000000,13459.11000000,13616.99,213.09582900,2018-01-01 09:00:00.000000000
1514800800.0,13632.00000000,13657.92000000,13497.98000000,13570.01,169.51219600,2018-01-01 10:00:00.000000000
1514804400.0,13573.00000000,13589.89000000,13001.13000000,13220.56,665.33435300,2018-01-01 11:00:00.000000000
1514808000.0,13220.56000000,13300.00000000,13056.23000000,13172.42,260.49270800,2018-01-01 12:00:00.000000000
1514811600.0,13150.05000000,13200.41000000,12815.70000000,13017.0,451.90112600,2018-01-01 13:00:00.000000000
1514815200.0,12999.71000000,13245.00000000,12750.00000000,13211.39,692.46736200,2018-01-01 14:00:00.000000000
1514818800.0,13211.39000000,13330.00000000,13120.38000000,13247.0,427.07195700,2018-01-01 15:00:00.000000000
1514822400.0,13247.00000000,13247.08000000,12966.42000000,13018.0,367.39356600,2018-01-01 16:00:00.000000000
1514826000.0,13018.00000000,13198.98000000,13000.00000000,13022.0,228.57202800,2018-01-01 17:00:00.000000000
1514829600.0,13007.87000000,13256.28000000,12940.00000000,13135.0,244.36675500,2018-01-01 18:00:00.000000000
1514833200.0,13135.00000000,13290.65000000,13106.61000000,13240.37,252.00488500,2018-01-01 19:00:00.000000000
1514836800.0,13222.03000000,13472.00000000,13222.03000000,13399.24,412.02686800,2018-01-01 20:00:00.000000000
1514840400.0,13399.23000000,13580.67000000,13380.82000000,13481.01,326.92313500,2018-01-01 21:00:00.000000000
1514844000.0,13494.99000000,13599.70000000,13450.96000000,13452.0,303.30138500,2018-01-01 22:00:00.000000000
1514847600.0,13455.24000000,13500.00000000,13355.01000000,13380.0,345.21849500,2018-01-01 23:00:00.000000000
1514851200.0,13382.16000000,13850.00000000,13382.16000000,13750.01,466.59611400,2018-01-02 00:00:00.000000000
1514854800.0,13769.98000000,13800.00000000,13590.00000000,13600.0,517.46192500,2018-01-02 01:00:00.000000000
1514858400.0,13611.93000000,13678.33000000,13398.00000000,13522.0,714.53478100,2018-01-02 02:00:00.000000000
