OpenTime,Open,High,Low,Close,Volume,Date
1562328000.0,0.00449000,0.00460000,0.00376000,0.0039249,949430724.00000000,2019-07-05 12:00:00
1562331600.0,0.00391530,0.00392840,0.00376500,0.0038353,159004267.00000000,2019-07-05 13:00:00
1562335200.0,0.00384500,0.00392000,0.00381390,0.0038413,105517060.00000000,2019-07-05 14:00:00
1562338800.0,0.00383730,0.00386890,0.00371000,0.0037379,100804728.00000000,2019-07-05 15:00:00
1562342400.0,0.00372760,0.00373380,0.00363640,0.0036664,120261079.00000000,2019-07-05 16:00:00
1562346000.0,0.00365900,0.00368000,0.00355000,0.0036276,148274922.00000000,2019-07-05 17:00:00
1562349600.0,0.00362160,0.00373060,0.00357920,0.00364,58947455.00000000,2019-07-05 18:00:00
1562353200.0,0.00363880,0.00372360,0.00363530,0.0036881,73100952.00000000,2019-07-05 19:00:00
1562356800.0,0.00368830,0.00373830,0.00362370,0.0037109,42377075.00000000,2019-07-05 20:00:00
1562360400.0,0.00371090,0.00377900,0.00367670,0.0037101,45786507.00000000,2019-07-05 21:00:00
1562364000.0,0.00371110,0.00377880,0.00369000,0.0037431,48592477.00000000,2019-07-05 22:00:00
1562367600.0,0.00374310,0.00387360,0.00371330,0.0038701,76200414.00000000,2019-07-05 23:00:00
1562371200.0,0.00387410,0.00394260,0.00376370,0.0038186,130154065.00000000,2019-07-06 00:00:00
1562374800.0,0.00381870,0.00384270,0.00370400,0.0037471,68745344.00000000,2019-07-06 01:00:00
1562378400.0,0.00373940,0.00381180,0.00371080,0.0037404,51788682.00000000,2019-07-06 02:00:00
1562382000.0,0.00374040,0.00377000,0.00371500,0.003767,28422320.00000000,2019-07-06 03:00:00
1562385600.0,0.00376740,0.00381270,0.00374200,0.0037449,33717584.00000000,2019-07-06 04:00:00
1562389200.0,0.00374490,0.00375970,0.00370000,0.003707,20738223.00000000,2019-07-06 05:00:00
1562392800.0,0.00370390,0.00376180,0.00362360,0.0036409,54474451.00000000,2019-07-06 06:00:00
