OpenTime,Open,High,Low,Close,Volume,Date
1525420800.0,0.50000000,1.50000000,0.50000000,0.923,5090857.33000000,2018-05-04 08:00:00
1525424400.0,0.92300000,0.92850000,0.90100000,0.90199,3326696.10000000,2018-05-04 09:00:00
1525428000.0,0.90199000,0.91027000,0.89510000,0.90128,1176810.48000000,2018-05-04 10:00:00
1525431600.0,0.90128000,0.92130000,0.88000000,0.91596,1714233.92000000,2018-05-04 11:00:00
1525435200.0,0.91596000,0.92450000,0.90000000,0.90098,1323800.17000000,2018-05-04 12:00:00
1525438800.0,0.90101000,0.90985000,0.89000000,0.89722,1258089.98000000,2018-05-04 13:00:00
1525442400.0,0.89791000,0.90489000,0.89502000,0.90275,1056740.26000000,2018-05-04 14:00:00
1525446000.0,0.90112000,0.90279000,0.87644000,0.88389,1640831.55000000,2018-05-04 15:00:00
1525449600.0,0.88370000,0.89800000,0.87800000,0.89443,832084.59000000,2018-05-04 16:00:00
1525453200.0,0.89499000,0.89990000,0.88390000,0.88421,656602.13000000,2018-05-04 17:00:00
1525456800.0,0.88698000,0.89000000,0.88112000,0.89,577775.11000000,2018-05-04 18:00:00
1525460400.0,0.89069000,0.89300000,0.88511000,0.89199,415982.89000000,2018-05-04 19:00:00
1525464000.0,0.89199000,0.89800000,0.89069000,0.89618,313509.10000000,2018-05-04 20:00:00
1525467600.0,0.89618000,0.90699000,0.89618000,0.9,733045.10000000,2018-05-04 21:00:00
1525471200.0,0.90000000,0.90195000,0.89338000,0.89726,382955.36000000,2018-05-04 22:00:00
1525474800.0,0.89700000,0.89726000,0.88907000,0.8899,390199.75000000,2018-05-04 23:00:00
1525478400.0,0.88980000,0.90500000,0.88800000,0.89644,651076.16000000,2018-05-05 00:00:00
1525482000.0,0.89643000,0.90545000,0.89218000,0.90545,581303.40000000,2018-05-05 01:00:00
1525485600.0,0.90545000,0.90700000,0.89710000,0.9009,576319.55000000,2018-05-05 02:00:00
1525489200.0,0.90094000,0.90299000,0.89800000,0.9016,437287.03000000,2018-05-05 03:00:00
1525492800.0,0.90160000,0.90985000,0.90160000,0.90596,520054.85000000,2018-05-05 04:00:00
1525496400.0,0.90596000,0.90714000,0.90010000,0.90549,369930.38000000,2018-05-05 05:00:00
1525500000.0,0.90442000,0.90771000,0.90125000,0.90299,712072.27000000,2018-05-05 06:00:00
1525503600.0,0.90299000,0.90619000,0.90126000,0.90293,392625.36000000,2018-05-05 07:00:00
1525507200.0,0.90291000,0.90618000,0.90172000,0.90316,498751.32000000,2018-05-05 08:00:00
1525510800.0,0.90297000,0.90500000,0.90175000,0.90209,241412.57000000,2018-05-05 09:00:00
1525514400.0,0.90374000,0.90985000,0.90200000,0.90794,941412.44000000,2018-05-05 10:00:00
