OpenTime,Open,High,Low,Close,Volume,Date
1574935200.0,220.08000000,224.60000000,212.02000000,218.98,1329.50718000,2019-11-28 10:00:00
1574938800.0,218.98000000,219.40000000,218.12000000,219.04,511.87305000,2019-11-28 11:00:00
1574942400.0,219.04000000,219.05000000,216.57000000,217.53,781.62961000,2019-11-28 12:00:00
1574946000.0,217.55000000,218.78000000,217.54000000,218.29,461.33172000,2019-11-28 13:00:00
1574949600.0,218.00000000,219.00000000,217.45000000,218.67,600.06810000,2019-11-28 14:00:00
1574953200.0,218.35000000,222.30000000,218.24000000,221.39,1636.16611000,2019-11-28 15:00:00
1574956800.0,221.40000000,221.41000000,219.27000000,220.53,871.69860000,2019-11-28 16:00:00
1574960400.0,220.54000000,220.67000000,219.66000000,219.87,334.87994000,2019-11-28 17:00:00
1574964000.0,219.67000000,220.28000000,219.00000000,219.76,487.83467000,2019-11-28 18:00:00
1574967600.0,219.76000000,221.00000000,219.62000000,220.96,537.44102000,2019-11-28 19:00:00
1574971200.0,220.87000000,221.00000000,218.45000000,218.99,1040.61282000,2019-11-28 20:00:00
1574974800.0,218.84000000,218.96000000,216.75000000,218.72,836.84586000,2019-11-28 21:00:00
1574978400.0,218.60000000,220.00000000,216.36000000,216.99,1360.53836000,2019-11-28 22:00:00
1574982000.0,217.08000000,218.51000000,215.96000000,217.41,766.37382000,2019-11-28 23:00:00
1574985600.0,217.40000000,218.94000000,216.90000000,218.48,736.19986000,2019-11-29 00:00:00
1574989200.0,218.49000000,218.79000000,217.50000000,218.37,400.45583000,2019-11-29 01:00:00
1574992800.0,218.16000000,218.83000000,217.94000000,218.32,352.80365000,2019-11-29 02:00:00
1574996400.0,218.34000000,220.73000000,218.34000000,220.18,1979.63910000,2019-11-29 03:00:00
1575000000.0,220.35000000,220.49000000,219.70000000,219.76,1526.20977000,2019-11-29 04:00:00
1575003600.0,219.67000000,219.93000000,218.67000000,219.34,337.76488000,2019-11-29 05:00:00
1575007200.0,219.45000000,219.52000000,218.40000000,219.36,661.19172000,2019-11-29 06:00:00
1575010800.0,219.55000000,221.87000000,219.55000000,221.52,2842.49438000,2019-11-29 07:00:00
1575014400.0,221.36000000,222.94000000,220.47000000,221.99,2808.57005000,2019-11-29 08:00:00
1575018000.0,222.01000000,226.00000000,221.98000000,224.96,4638.48964000,2019-11-29 09:00:00
1575021600.0,225.01000000,225.84000000,223.51000000,224.21,1611.64973000,2019-11-29 10:00:00
1575025200.0,224.15000000,225.87000000,223.40000000,224.09,2056.31481000,2019-11-29 11:00:00
1575028800.0,224.09000000,225.55000000,220.38000000,224.49,6381.80534000,2019-11-29 12:00:00
1575032400.0,224.48000000,226.49000000,223.00000000,225.03,6714.39709000,2019-11-29 13:00:00
1575036000.0,225.17000000,226.00000000,224.00000000,225.26,3504.16267000,2019-11-29 14:00:00
1575039600.0,225.36000000,226.09000000,224.52000000,225.81,2390.19487000,2019-11-29 15:00:00
1575043200.0,225.90000000,226.34000000,223.50000000,224.48,1354.82218000,2019-11-29 16:00:00
1575046800.0,224.52000000,225.11000000,223.86000000,224.36,2844.59139000,2019-11-29 17:00:00
1575050400.0,224.36000000,224.85000000,224.03000000,224.58,950.20351000,2019-11-29 18:00:00
1575054000.0,224.52000000,224.64000000,223.37000000,223.65,1091.92731000,2019-11-29 19:00:00
1575057600.0,223.57000000,224.29000000,223.29000000,224.03,855.71678000,2019-11-29 20:00:00
1575061200.0,224.06000000,224.11000000,222.48000000,222.9,2277.32008000,2019-11-29 21:00:00
1575064800.0,222.79000000,223.46000000,222.75000000,223.3,516.82794000,2019-11-29 22:00:00
1575068400.0,223.29000000,224.19000000,222.87000000,224.0,1400.79769000,2019-11-29 23:00:00
1575072000.0,223.89000000,224.67000000,223.50000000,224.12,3476.92777000,2019-11-30 00:00:00
1575075600.0,223.97000000,224.50000000,223.50000000,223.81,1047.81793000,2019-11-30 01:00:00
1575079200.0,223.66000000,223.94000000,223.00000000,223.3,1184.90782000,2019-11-30 02:00:00
1575082800.0,223.18000000,224.27000000,222.69000000,224.27,1075.45053000,2019-11-30 03:00:00
1575086400.0,224.22000000,224.22000000,222.97000000,223.38,687.58247000,2019-11-30 04:00:00
1575090000.0,223.26000000,223.93000000,223.20000000,223.65,765.56138000,2019-11-30 05:00:00
1575093600.0,223.59000000,223.81000000,222.83000000,223.16,2260.56903000,2019-11-30 06:00:00
1575097200.0,222.93000000,223.48000000,222.58000000,223.48,1500.95790000,2019-11-30 07:00:00
1575100800.0,223.39000000,223.71000000,222.95000000,223.04,381.63144000,2019-11-30 08:00:00
1575104400.0,222.96000000,223.07000000,220.20000000,220.84,4874.87160000,2019-11-30 09:00:00
1575108000.0,220.75000000,223.62000000,220.00000000,221.7,5867.04787000,2019-11-30 10:00:00
1575111600.0,221.64000000,221.76000000,219.82000000,219.97,2106.75818000,2019-11-30 11:00:00
1575115200.0,219.97000000,222.12000000,219.61000000,221.48,1898.35598000,2019-11-30 12:00:00
1575118800.0,221.44000000,221.70000000,219.39000000,219.6,1789.44220000,2019-11-30 13:00:00
1575122400.0,219.68000000,220.07000000,216.93000000,217.95,4220.88470000,2019-11-30 14:00:00
1575126000.0,217.88000000,219.18000000,216.87000000,217.64,2962.81990000,2019-11-30 15:00:00
1575129600.0,217.45000000,219.12000000,216.71000000,218.62,3441.08930000,2019-11-30 16:00:00
1575133200.0,218.50000000,218.57000000,214.41000000,215.63,3636.70939000,2019-11-30 17:00:00
1575136800.0,215.62000000,216.80000000,215.46000000,215.73,1035.64171000,2019-11-30 18:00:00
1575140400.0,215.79000000,216.44000000,215.34000000,215.67,760.81418000,2019-11-30 19:00:00
1575144000.0,215.54000000,217.08000000,215.41000000,216.56,602.42339000,2019-11-30 20:00:00
1575147600.0,216.46000000,217.29000000,216.46000000,217.15,414.43802000,2019-11-30 21:00:00
1575151200.0,217.23000000,217.80000000,216.33000000,216.68,841.89100000,2019-11-30 22:00:00
1575154800.0,216.69000000,217.49000000,216.43000000,217.45,787.58642000,2019-11-30 23:00:00
1575158400.0,217.43000000,217.45000000,215.01000000,215.49,1548.48135000,2019-12-01 00:00:00
1575162000.0,215.41000000,215.93000000,213.32000000,214.19,2478.07694000,2019-12-01 01:00:00
1575165600.0,214.22000000,215.04000000,211.03000000,211.52,3421.66454000,2019-12-01 02:00:00
1575169200.0,211.31000000,212.19000000,210.00000000,211.25,3376.28272000,2019-12-01 03:00:00
1575172800.0,211.25000000,213.08000000,210.72000000,212.88,1371.24599000,2019-12-01 04:00:00
1575176400.0,212.72000000,212.82000000,211.44000000,212.36,1980.85279000,2019-12-01 05:00:00
1575180000.0,212.44000000,212.75000000,211.81000000,211.98,764.74233000,2019-12-01 06:00:00
1575183600.0,212.08000000,212.57000000,210.82000000,211.41,1293.61874000,2019-12-01 07:00:00
1575187200.0,211.30000000,212.27000000,210.72000000,211.16,780.64177000,2019-12-01 08:00:00
1575190800.0,211.20000000,214.18000000,209.24000000,212.22,4820.15961000,2019-12-01 09:00:00
1575194400.0,212.21000000,214.36000000,212.21000000,213.63,2815.78866000,2019-12-01 10:00:00
1575198000.0,213.68000000,213.89000000,212.24000000,212.33,698.46301000,2019-12-01 11:00:00
1575201600.0,212.37000000,214.33000000,212.37000000,213.85,1267.86444000,2019-12-01 12:00:00
1575205200.0,213.85000000,217.95000000,213.85000000,216.55,5075.65710000,2019-12-01 13:00:00
1575208800.0,216.63000000,218.18000000,215.87000000,216.15,2125.73645000,2019-12-01 14:00:00
1575212400.0,216.14000000,216.69000000,212.07000000,212.91,3806.64989000,2019-12-01 15:00:00
1575216000.0,212.90000000,214.15000000,212.00000000,213.1,2040.73383000,2019-12-01 16:00:00
1575219600.0,213.10000000,213.65000000,211.66000000,213.19,1295.88891000,2019-12-01 17:00:00
1575223200.0,213.36000000,213.80000000,212.50000000,213.15,773.17147000,2019-12-01 18:00:00
1575226800.0,213.06000000,213.94000000,212.75000000,213.49,997.33791000,2019-12-01 19:00:00
1575230400.0,213.59000000,214.14000000,213.53000000,214.04,928.06951000,2019-12-01 20:00:00
1575234000.0,213.98000000,214.39000000,213.52000000,214.33,670.91699000,2019-12-01 21:00:00
1575237600.0,214.28000000,215.58000000,213.79000000,215.03,1338.48275000,2019-12-01 22:00:00
1575241200.0,215.04000000,216.54000000,214.15000000,214.36,1051.05144000,2019-12-01 23:00:00
1575244800.0,214.37000000,214.96000000,213.26000000,214.55,1313.72985000,2019-12-02 00:00:00
1575248400.0,214.53000000,216.25000000,213.90000000,214.74,974.93142000,2019-12-02 01:00:00
1575252000.0,214.71000000,216.24000000,214.56000000,215.47,1485.43424000,2019-12-02 02:00:00
1575255600.0,215.53000000,215.65000000,214.00000000,214.35,1718.95791000,2019-12-02 03:00:00
1575259200.0,214.40000000,214.78000000,213.39000000,214.73,864.10922000,2019-12-02 04:00:00
1575262800.0,214.79000000,214.88000000,211.91000000,212.72,2092.06010000,2019-12-02 05:00:00
1575266400.0,212.69000000,212.89000000,209.74000000,211.9,3542.20255000,2019-12-02 06:00:00
1575270000.0,211.62000000,212.01000000,211.10000000,211.37,1127.94361000,2019-12-02 07:00:00
1575273600.0,211.36000000,211.48000000,209.68000000,210.89,2453.60433000,2019-12-02 08:00:00
1575277200.0,210.78000000,214.00000000,210.78000000,212.45,3673.67860000,2019-12-02 09:00:00
1575280800.0,212.48000000,216.17000000,212.16000000,213.66,4339.40633000,2019-12-02 10:00:00
1575284400.0,213.63000000,213.67000000,211.43000000,212.9,1935.49609000,2019-12-02 11:00:00
1575288000.0,212.91000000,214.47000000,210.96000000,213.85,1713.35317000,2019-12-02 12:00:00
1575291600.0,213.98000000,214.85000000,212.98000000,213.68,1516.22601000,2019-12-02 13:00:00
1575295200.0,213.67000000,214.53000000,211.95000000,213.27,2290.70560000,2019-12-02 14:00:00
1575298800.0,213.28000000,215.59000000,212.57000000,214.68,2565.96816000,2019-12-02 15:00:00
1575302400.0,214.74000000,215.40000000,212.12000000,213.44,2991.29575000,2019-12-02 16:00:00
1575306000.0,213.35000000,213.89000000,212.47000000,212.64,1525.12599000,2019-12-02 17:00:00
1575309600.0,212.60000000,212.80000000,211.60000000,212.15,1513.69253000,2019-12-02 18:00:00
1575313200.0,212.01000000,213.39000000,211.95000000,213.05,726.74932000,2019-12-02 19:00:00
1575316800.0,213.01000000,213.99000000,212.91000000,213.1,684.26926000,2019-12-02 20:00:00
1575320400.0,213.08000000,213.89000000,212.83000000,213.7,640.09077000,2019-12-02 21:00:00
1575324000.0,213.71000000,214.99000000,213.64000000,214.77,932.22917000,2019-12-02 22:00:00
1575327600.0,214.82000000,214.87000000,213.57000000,213.67,776.06561000,2019-12-02 23:00:00
1575331200.0,213.72000000,215.95000000,213.66000000,214.94,3771.33163000,2019-12-03 00:00:00
1575334800.0,214.92000000,215.57000000,213.97000000,214.62,1504.09123000,2019-12-03 01:00:00
1575338400.0,214.54000000,215.59000000,214.05000000,214.45,1365.35167000,2019-12-03 02:00:00
1575342000.0,214.43000000,214.88000000,214.03000000,214.39,553.80327000,2019-12-03 03:00:00
1575345600.0,214.34000000,214.86000000,213.09000000,213.52,813.56477000,2019-12-03 04:00:00
1575349200.0,213.39000000,213.80000000,212.16000000,212.41,827.69035000,2019-12-03 05:00:00
1575352800.0,212.38000000,214.65000000,212.23000000,213.98,1259.30423000,2019-12-03 06:00:00
1575356400.0,213.84000000,214.06000000,213.07000000,213.47,1081.27272000,2019-12-03 07:00:00
1575360000.0,213.31000000,214.11000000,213.31000000,214.0,803.08136000,2019-12-03 08:00:00
1575363600.0,214.05000000,214.11000000,212.42000000,212.72,1343.76817000,2019-12-03 09:00:00
1575367200.0,212.75000000,212.78000000,211.14000000,212.06,3129.91392000,2019-12-03 10:00:00
1575370800.0,212.06000000,213.14000000,211.27000000,211.72,736.29831000,2019-12-03 11:00:00
1575374400.0,211.80000000,212.79000000,211.42000000,212.38,675.11198000,2019-12-03 12:00:00
1575378000.0,212.39000000,212.80000000,211.80000000,212.41,754.55586000,2019-12-03 13:00:00
1575381600.0,212.44000000,214.85000000,212.16000000,213.77,2103.00862000,2019-12-03 14:00:00
1575385200.0,213.77000000,214.05000000,211.83000000,212.2,1128.47903000,2019-12-03 15:00:00
1575388800.0,212.46000000,213.87000000,212.06000000,213.1,1526.28716000,2019-12-03 16:00:00
1575392400.0,213.12000000,214.00000000,212.87000000,213.2,659.24539000,2019-12-03 17:00:00
1575396000.0,213.22000000,214.26000000,213.06000000,213.74,977.37198000,2019-12-03 18:00:00
1575399600.0,214.05000000,214.06000000,212.55000000,212.57,674.13855000,2019-12-03 19:00:00
1575403200.0,212.57000000,212.87000000,211.29000000,212.52,1184.67944000,2019-12-03 20:00:00
1575406800.0,212.57000000,213.02000000,211.86000000,212.75,447.29124000,2019-12-03 21:00:00
1575410400.0,212.72000000,213.12000000,211.33000000,211.45,422.97538000,2019-12-03 22:00:00
1575414000.0,211.51000000,212.14000000,210.99000000,211.5,687.84829000,2019-12-03 23:00:00
1575417600.0,211.47000000,211.63000000,203.12000000,204.29,11495.80069000,2019-12-04 00:00:00
1575421200.0,204.33000000,205.21000000,202.50000000,204.86,5530.64362000,2019-12-04 01:00:00
1575424800.0,204.74000000,206.58000000,204.55000000,205.99,3293.11674000,2019-12-04 02:00:00
1575428400.0,205.97000000,206.30000000,205.23000000,205.42,829.41955000,2019-12-04 03:00:00
1575432000.0,205.40000000,205.80000000,204.62000000,205.17,844.63928000,2019-12-04 04:00:00
1575435600.0,205.18000000,205.22000000,203.68000000,204.4,1665.10244000,2019-12-04 05:00:00
1575439200.0,204.39000000,206.17000000,203.62000000,204.69,2053.88193000,2019-12-04 06:00:00
1575442800.0,204.77000000,205.32000000,203.42000000,203.95,1679.91857000,2019-12-04 07:00:00
1575446400.0,203.82000000,206.45000000,202.70000000,206.02,4622.47285000,2019-12-04 08:00:00
1575450000.0,206.17000000,206.90000000,205.56000000,206.25,2535.08173000,2019-12-04 09:00:00
1575453600.0,206.32000000,208.17000000,205.73000000,207.19,2854.78688000,2019-12-04 10:00:00
1575457200.0,207.23000000,207.83000000,205.95000000,206.28,1578.54208000,2019-12-04 11:00:00
1575460800.0,206.30000000,207.55000000,205.56000000,206.7,2448.80106000,2019-12-04 12:00:00
1575464400.0,206.69000000,219.68000000,206.02000000,215.13,22369.53999000,2019-12-04 13:00:00
1575468000.0,215.13000000,216.37000000,213.30000000,214.22,7190.72437000,2019-12-04 14:00:00
1575471600.0,214.18000000,215.24000000,213.81000000,214.44,1337.49475000,2019-12-04 15:00:00
1575475200.0,214.40000000,215.09000000,213.12000000,213.55,1280.25024000,2019-12-04 16:00:00
1575478800.0,213.60000000,214.39000000,213.45000000,213.6,448.86369000,2019-12-04 17:00:00
1575482400.0,213.58000000,213.80000000,212.64000000,212.7,666.40854000,2019-12-04 18:00:00
1575486000.0,212.86000000,213.75000000,212.60000000,213.62,665.14945000,2019-12-04 19:00:00
1575489600.0,213.76000000,214.17000000,207.52000000,209.17,8679.40126000,2019-12-04 20:00:00
1575493200.0,209.17000000,211.18000000,206.90000000,207.52,6269.84275000,2019-12-04 21:00:00
1575496800.0,207.25000000,208.59000000,206.61000000,207.44,1568.50849000,2019-12-04 22:00:00
1575500400.0,207.36000000,209.01000000,207.31000000,207.47,1443.50301000,2019-12-04 23:00:00
1575504000.0,207.36000000,208.44000000,206.71000000,207.89,1373.52362000,2019-12-05 00:00:00
1575507600.0,208.02000000,208.85000000,207.71000000,207.73,1316.34992000,2019-12-05 01:00:00
1575511200.0,207.72000000,208.01000000,205.83000000,206.58,2043.26241000,2019-12-05 02:00:00
1575514800.0,206.34000000,207.66000000,205.16000000,207.32,3130.43256000,2019-12-05 03:00:00
1575518400.0,207.32000000,211.42000000,206.51000000,207.47,6720.95259000,2019-12-05 04:00:00
1575522000.0,207.22000000,211.21000000,206.80000000,210.35,5229.06384000,2019-12-05 05:00:00
1575525600.0,210.22000000,210.53000000,209.49000000,210.14,855.77008000,2019-12-05 06:00:00
1575529200.0,210.10000000,210.21000000,200.88000000,209.49,6399.42642000,2019-12-05 07:00:00
1575532800.0,209.45000000,211.33000000,208.98000000,210.95,2934.20069000,2019-12-05 08:00:00
1575536400.0,210.86000000,213.14000000,210.06000000,210.14,4507.51525000,2019-12-05 09:00:00
1575540000.0,210.19000000,213.87000000,209.95000000,213.07,2142.52853000,2019-12-05 10:00:00
1575543600.0,213.16000000,213.89000000,212.10000000,212.25,1770.05059000,2019-12-05 11:00:00
1575547200.0,212.26000000,214.46000000,212.00000000,213.1,4026.70142000,2019-12-05 12:00:00
1575550800.0,213.00000000,214.22000000,210.25000000,210.58,2822.39878000,2019-12-05 13:00:00
1575554400.0,210.56000000,211.49000000,209.15000000,211.06,2698.73665000,2019-12-05 14:00:00
1575558000.0,211.11000000,211.30000000,208.20000000,209.22,2505.86516000,2019-12-05 15:00:00
1575561600.0,209.02000000,209.81000000,208.49000000,208.85,1703.82871000,2019-12-05 16:00:00
